PIT_ID,HIT_VEL,HIT_ANG_VER,HIT_RESULT
200707_203210,104.06,-20.4,5
180922_185516,159.88,-3.9,1
180511_210721,137.82,-0.2,5
200909_184518,112.49,0.1,5
180427_185937,145.15,26.0,14
190407_160614,151.47,-3.9,5
180621_192305,153.67,27.2,15
210513_202440,134.22,34.3,14
190929_142704,124.05,49.0,14
180704_210759,143.58,9.8,1
190609_194827,121.86,73.6,14
180424_185814,99.89,63.8,14
180921_193731,87.71,-14.9,5
180620_201918,160.08,-9.3,5
200626_191715,129.92,23.9,14
210701_195732,119.58,28.6,14
200614_183423,150.94,38.4,15
180712_191509,123.35,58.0,14
190926_184659,140.52,-7.6,1
180928_214413,116.81,39.6,14
200614_174258,107.22,18.9,1
210704_194517,116.11,8.6,12
200903_203516,126.1,83.0,13
201015_192857,146.5,25.5,14
180724_185546,136.78,-2.6,5
210608_202807,154.3,-5.1,5
201014_193215,117.9,-3.6,5
190803_200832,133.99,24.5,14
180526_173801,83.35,-22.3,5
200815_173704,117.1,8.6,5
200929_184251,138.35,23.9,14
200925_220249,158.37,-14.4,5
210420_204849,167.08,-9.0,5
200908_185636,144.8,22.9,14
190614_195224,132.64,-6.9,5
210626_212344,110.28,5.5,12
210515_143835,143.41,-4.4,1
180928_184026,150.72,5.0,1
210428_185451,157.62,-13.1,1
190411_192148,148.76,12.9,1
210626_221111,117.04,26.6,14
210415_211028,127.29,28.4,14
190717_191655,141.18,27.0,17
210530_173335,133.45,34.0,14
180513_142229,123.55,-7.8,5
200619_184839,141.95,-2.1,8
200913_162550,110.45,50.6,14
180925_142357,145.05,37.2,14
190517_203848,129.03,-1.3,5
180527_150318,145.03,3.5,1
210505_141510,129.64,33.0,17
200917_183243,136.16,9.7,12
210529_200958,161.43,14.8,17
180420_192048,137.19,-1.2,1
180408_181043,131.41,-10.5,5
180729_181652,136.63,-2.3,1
190403_194007,141.86,77.0,13
180404_211223,118.73,74.0,14
200901_210325,133.43,16.4,1
200508_193132,139.64,24.0,14
180325_153500,151.18,0.9,1
210609_215619,138.78,-3.9,5
210616_174512,149.5,11.4,1
200920_195428,152.41,12.1,1
180923_173921,136.39,17.2,2
200510_151317,97.19,-20.3,5
200725_203253,131.84,34.9,17
200730_214149,152.43,64.5,14
190330_184524,132.85,-13.2,5
180911_211220,129.83,21.4,14
200620_174412,135.26,51.3,14
190516_185120,152.08,6.7,2
200824_183955,140.37,23.4,14
190808_200215,133.17,13.1,1
190621_185147,133.08,48.0,14
200731_211306,147.36,44.0,15
180424_200824,161.27,0.5,1
190323_143938,123.31,14.6,1
181007_154922,150.37,15.6,12
190727_202641,121.91,-14.3,5
180529_192858,132.02,48.6,14
190531_192121,138.29,28.3,14
190508_215402,138.29,63.7,14
190426_195530,113.14,48.1,2
180926_161438,130.41,15.8,1
190419_210357,132.0,13.1,2
200513_194849,151.91,25.8,2
180811_201112,153.5,27.7,15
180504_205015,133.06,58.0,14
190714_184605,145.99,57.1,14
200715_190903,131.49,1.3,5
200902_210415,137.71,13.4,1
180923_140403,142.83,34.7,14
180710_200036,158.23,30.6,15
180811_181002,110.4,83.5,13
210606_211915,126.64,43.3,14
180515_183957,152.28,21.4,14
180919_220053,166.46,-13.6,8
190517_190750,142.9,7.7,12
190621_213230,151.19,8.0,3
200521_215327,146.96,-7.1,5
210506_211958,120.11,31.0,17
190828_210407,139.17,11.8,1
190521_194242,145.63,16.6,17
200708_194553,145.92,7.8,2
200529_202135,75.86,13.2,5
180506_170452,148.24,16.4,2
200705_202814,143.6,50.6,14
190604_204414,120.63,15.0,1
190712_183322,140.8,5.1,1
180719_210233,160.79,-4.3,8
180420_195446,162.32,26.5,15
200715_183510,146.24,13.0,1
210629_183903,149.89,-6.3,1
210508_173442,145.9,-10.9,5
190625_212542,127.91,49.8,14
200829_183458,135.49,34.1,14
190919_203538,148.67,1.8,1
180503_184659,159.58,-8.9,1
180608_214543,129.22,-8.7,5
200917_192742,106.73,-1.9,5
200709_191735,144.52,1.0,5
180728_194825,140.69,11.1,2
190928_193910,137.25,18.1,14
180725_191202,118.77,-4.4,5
180909_173042,116.52,13.3,12
210422_204530,142.54,17.9,14
190813_193525,95.12,35.2,14
190820_193910,92.78,49.5,14
201022_200746,98.78,86.3,13
190619_213915,122.24,-5.5,5
190816_195626,141.22,-24.2,5
190402_213510,116.6,58.9,14
210613_202059,146.4,27.3,14
190912_171733,149.82,11.8,2
201016_183646,151.34,-14.0,1
180623_175522,145.25,-18.7,5
180522_151147,147.16,3.1,5
190711_201842,137.49,36.3,14
180920_202528,153.71,7.2,2
190508_204344,145.47,21.3,2
190716_194233,150.59,-14.7,8
190403_195549,126.31,-23.8,5
180403_192944,154.13,-3.6,1
180629_184252,101.47,1.5,8
190920_185840,143.71,-1.3,5
180626_193516,159.07,-2.8,5
210423_194735,122.86,36.9,14
210610_195618,138.69,28.7,14
200526_192656,150.05,-5.7,5
200524_145644,153.71,81.1,13
190622_181924,95.99,16.4,1
200827_192209,132.28,-12.8,1
200819_211219,153.4,7.0,1
190912_181832,139.7,32.9,14
180905_212432,63.99,-9.3,7
180930_144151,100.74,-9.9,5
201022_213110,133.62,44.1,14
180921_211930,152.2,25.3,2
180510_204021,148.96,0.5,1
200710_190928,125.5,24.1,14
180807_193333,81.9,26.4,2
210613_181314,159.4,-3.3,5
210610_191621,127.44,28.6,17
210705_214232,162.28,-12.4,8
200717_192839,147.85,18.8,14
190508_185731,158.63,-9.6,5
180712_202324,159.02,44.8,14
190913_141219,134.1,1.0,1
200812_192949,143.02,25.2,14
200614_180236,155.36,17.9,14
180802_195112,115.67,36.7,14
190425_210905,24.09,-40.8,16
200907_184850,152.44,-6.7,1
180623_205739,143.04,25.9,14
200826_212849,86.75,67.5,14
190414_145522,159.9,10.3,3
190611_221605,124.11,-4.5,5
180929_174230,148.17,-0.5,5
180725_193154,157.4,15.4,12
210428_193922,108.28,-10.8,5
180720_215641,153.42,41.9,15
200920_163535,119.33,9.4,1
210627_172135,131.05,61.9,14
190825_195713,143.17,31.1,14
210606_191458,157.45,14.6,1
190606_154148,160.36,-10.6,5
201022_202928,98.98,32.4,1
210630_200342,145.73,-4.0,5
190716_184915,152.1,15.3,2
190507_190900,115.75,12.4,1
190706_183316,132.03,-24.9,5
210516_153117,149.72,32.6,14
180330_231759,86.58,-18.5,5
200801_180817,131.81,12.2,1
210416_185913,125.95,-1.2,1
190716_201039,139.76,22.2,14
190730_185913,133.93,-7.9,5
210604_213237,147.76,22.6,14
200927_143715,140.22,62.0,14
210605_174100,113.46,36.9,14
180620_203902,82.47,-10.6,5
181006_174711,157.16,33.3,15
180429_150915,152.4,-0.1,8
180724_193731,147.22,21.7,14
190817_181823,114.11,-2.3,5
210604_203429,157.34,19.0,14
190406_180528,131.62,-10.0,5
201010_191445,91.73,65.3,14
200822_180947,132.38,0.2,1
190920_204623,135.1,24.3,14
190801_190827,141.51,-7.3,2
200912_182628,143.16,29.9,14
190605_192556,141.18,7.3,12
190806_191327,144.73,-11.6,5
210704_192631,156.74,29.8,15
201008_184833,147.07,17.3,14
190418_194339,125.68,3.4,1
201008_204907,133.62,37.8,14
210624_190345,140.8,49.2,14
190413_183655,165.49,2.5,5
210622_205939,70.67,40.3,14
200522_185737,143.81,5.3,12
180721_195159,151.16,13.7,1
190418_185316,151.8,18.2,2
190417_211117,134.62,48.6,14
180727_192633,149.26,24.3,2
190331_144835,139.87,36.5,14
180922_183108,131.26,2.0,5
190928_174231,138.94,18.6,17
200711_193442,143.17,14.3,1
210701_205456,135.75,-6.7,8
190528_203427,151.77,-3.6,1
210430_210828,117.22,51.4,14
180711_205403,154.25,17.0,12
210427_193714,124.18,31.8,14
200910_185209,139.84,31.3,14
180613_192417,143.48,36.6,14
180324_160422,88.0,-0.1,5
190419_194709,123.17,4.4,1
200725_194037,157.55,15.1,12
180904_184921,132.57,-1.2,5
180429_160258,115.43,-1.0,5
180424_185036,125.86,-4.3,5
180704_203311,136.68,44.1,14
180711_204707,97.44,30.1,1
180523_203230,107.15,7.2,1
190402_205313,127.4,32.0,14
200521_185415,116.47,20.2,1
180613_202909,112.28,11.9,12
201003_171509,156.45,4.9,12
190604_193523,160.33,-12.6,8
190508_193255,105.45,40.4,1
180930_165748,130.28,24.7,14
180525_205630,170.52,18.9,15
200714_185611,138.49,21.1,2
210509_141621,143.88,16.7,14
180929_202311,107.95,-14.1,5
190403_205808,134.9,0.7,5
200925_202241,151.78,14.4,12
210613_161002,151.7,8.2,1
180921_210732,128.74,29.3,14
180513_141357,110.67,8.4,12
210422_190952,59.26,0.2,5
180613_215012,86.08,-17.3,5
210519_152949,109.6,28.3,1
180518_192506,74.43,47.3,14
181002_192139,157.02,6.1,12
210526_203303,145.72,27.4,14
190531_200434,134.43,46.8,14
210523_174137,139.34,9.7,12
181009_153401,127.44,24.1,17
190627_201028,155.94,6.9,1
210705_194834,162.59,12.1,2
190606_182811,157.2,17.0,14
210615_195450,162.73,-0.1,4
200828_192417,137.11,-11.6,5
210622_183900,135.07,22.4,14
180425_194248,131.36,55.0,14
200526_212147,134.59,-2.5,5
190628_202411,139.08,38.3,14
200920_142829,96.58,24.6,1
201016_192324,163.45,2.5,5
180325_161015,107.1,1.3,4
200719_171137,116.1,40.4,1
210601_190711,115.27,-0.6,1
210626_170036,136.59,3.6,5
180517_194642,89.06,-16.7,5
210611_183654,150.15,-3.1,5
190614_203352,112.28,65.1,14
200707_212527,115.64,34.7,14
180606_171146,146.85,16.7,14
210502_165540,157.15,-10.4,5
200709_211132,97.7,71.1,14
210701_194157,155.61,22.7,2
190522_183225,127.08,9.5,1
180403_213015,150.75,13.2,2
180920_194922,132.47,10.2,1
180609_184004,143.99,-0.5,8
200806_211947,154.57,14.1,14
180717_202759,151.31,-8.7,5
210416_194902,112.56,-15.2,5
190613_214055,135.75,-4.2,5
200531_173548,137.88,42.9,14
190817_202021,123.35,22.0,1
190823_203236,134.55,53.2,14
180721_195829,157.05,32.9,15
200710_190003,137.01,0.0,5
180928_193211,141.93,8.1,1
200630_192017,133.52,27.7,14
180613_191113,109.32,1.7,1
201007_195558,145.54,8.0,12
200916_201909,135.95,32.3,14
180420_193713,132.95,70.0,13
190901_143255,160.93,-13.2,8
190801_201444,152.07,-0.5,1
190420_175020,137.4,16.4,1
201017_201358,155.62,38.9,15
180530_194539,112.79,62.7,14
190712_191348,152.57,0.4,1
210422_185742,137.2,-5.9,5
200731_183322,152.35,21.1,15
180801_205840,103.04,36.8,1
200929_211230,119.9,0.5,5
180417_194609,134.92,9.0,1
200923_192048,100.55,43.8,14
200717_204006,110.88,14.2,1
200731_200948,140.53,55.0,14
190512_140440,138.99,40.2,14
200728_220314,138.85,0.7,8
180705_220445,170.71,2.6,1
200620_174840,149.77,4.1,1
210505_142308,136.82,-8.1,8
210428_184528,156.65,8.9,1
180603_212901,151.55,7.8,1
180513_143232,137.53,43.4,14
190503_202357,119.41,28.8,14
180908_195547,129.13,16.5,1
200515_193830,124.54,25.0,14
180710_193616,159.55,13.0,2
210630_185505,129.02,28.3,14
210509_151417,157.77,-0.6,1
200614_175253,103.95,22.4,1
190823_192428,113.03,3.6,5
190405_192611,152.4,10.6,1
180428_195826,104.45,-12.4,5
190924_190054,150.7,7.6,12
190727_202759,147.18,20.6,2
190521_185631,144.84,15.6,1
210617_200855,131.69,5.6,1
200519_200030,125.2,12.9,1
180912_195526,111.26,12.3,1
210526_205430,149.95,24.2,2
210529_170212,158.82,-14.0,5
180614_195653,133.87,58.5,11
190618_194905,147.71,19.6,17
180726_193129,150.02,4.5,12
210601_185304,106.02,13.5,1
200515_203215,120.21,86.6,13
200913_165617,101.95,67.8,14
180921_195218,96.35,-12.4,5
180610_172240,121.95,67.8,13
210612_195126,146.5,3.8,1
210622_191258,141.04,64.0,14
200910_202224,141.35,-10.1,5
190726_200623,145.75,27.5,15
190920_201933,106.87,9.0,1
180518_194332,135.66,-0.1,1
200716_212222,141.66,-17.0,8
210623_190153,125.78,41.2,14
200620_193552,148.45,-7.2,8
190411_202017,151.33,24.8,2
190413_182516,156.82,4.5,1
180404_183303,141.73,28.2,2
180624_172706,107.34,13.5,12
190808_194815,99.22,42.7,14
180517_215428,137.04,34.9,14
180413_192528,122.68,-32.1,5
210523_170116,151.38,11.7,1
200828_190230,92.11,-19.9,5
180414_200028,118.96,37.7,14
190711_201046,137.59,-12.2,5
180729_202027,139.38,32.2,15
180919_223946,112.14,-5.7,5
190609_174253,129.88,68.3,14
210624_204154,114.21,61.7,14
210624_210447,94.01,8.7,5
180417_193908,115.9,-32.9,5
180620_204723,119.25,51.4,14
180526_175017,79.29,-37.6,5
200816_170303,134.23,-1.7,5
180708_181529,127.6,19.8,2
190414_144344,116.8,-34.0,5
200811_201913,129.38,4.4,5
201017_173320,115.43,59.0,11
210706_194038,131.17,7.0,1
180513_154938,150.45,13.5,1
200517_153249,137.06,24.3,17
200721_185334,137.69,24.3,14
200512_195218,133.74,-15.5,5
200818_214049,108.42,12.6,1
210408_194250,122.31,-1.5,5
180503_192615,146.96,58.0,14
190804_201029,152.68,-2.8,1
190707_181521,142.43,53.2,17
180913_200430,135.85,40.4,14
210424_175103,114.57,34.7,14
180922_185430,135.33,28.4,14
180923_153115,116.29,39.6,14
190612_202521,156.82,3.9,2
210428_200438,150.51,29.4,14
190908_155422,127.65,-22.0,5
180802_191331,156.93,24.0,15
180614_192226,124.47,19.4,14
210623_190854,148.71,4.8,2
200607_192443,130.08,32.8,14
200830_165256,88.3,1.8,5
190619_195234,144.35,16.1,14
190704_183517,140.41,40.7,14
180802_191436,137.57,-2.8,5
180424_184519,145.25,29.8,15
190522_200545,119.82,-6.9,4
180801_190554,150.49,14.0,12
181013_182034,122.99,-11.3,8
200927_181445,95.29,41.4,14
190622_183332,138.88,-7.1,1
180725_193918,158.98,22.6,15
200925_194823,144.94,20.5,2
180722_180640,140.51,2.6,2
190619_202809,107.12,58.7,14
180914_204856,139.74,57.6,14
210601_201728,143.71,-9.3,5
180527_162716,103.83,22.1,1
181009_175036,154.61,17.9,1
200520_204312,115.7,-9.8,5
180502_214639,106.24,-4.1,5
210519_141135,158.0,-7.2,5
200612_183934,146.55,5.6,1
200724_193007,100.18,32.7,1
190728_194838,92.52,4.1,5
200715_200313,141.78,10.0,1
180908_171324,111.75,55.5,14
180616_190405,117.6,-0.6,1
200702_215210,145.7,8.2,3
200617_185032,156.2,8.4,1
190923_185356,112.8,14.5,2
190508_191135,160.9,18.4,14
181012_191527,85.93,-17.9,5
190404_192924,157.83,-12.8,5
200812_184012,111.24,86.9,13
180708_202933,116.79,6.8,1
200818_194341,139.01,34.5,17
190806_192138,138.5,51.8,14
200821_210756,150.48,-7.9,1
180519_192134,158.39,-10.9,5
200703_195203,145.84,24.1,2
190908_142321,133.01,-1.5,1
180419_204737,161.26,-3.0,5
180815_202209,152.42,12.0,1
200825_212824,138.18,-8.6,5
190518_181526,132.43,21.7,14
200701_203124,144.27,-18.8,5
180421_182151,141.0,35.6,14
180721_212750,139.72,-8.7,5
180523_194921,138.3,-6.0,1
210418_163347,142.43,11.2,1
180328_211203,126.56,66.2,14
180922_181548,150.91,42.4,15
180420_212004,106.74,18.7,14
200827_211104,159.46,18.3,15
210604_200248,140.31,29.6,14
190923_194554,76.84,58.5,14
200710_183554,130.92,-12.9,5
180725_200712,132.91,33.7,14
201006_193430,137.94,40.0,14
180428_181743,141.32,0.8,2
180720_214139,82.76,55.0,14
180726_195605,132.99,12.5,1
200621_172635,119.87,20.6,1
190407_163650,115.17,2.9,1
190427_194137,148.58,13.8,1
190928_180406,128.96,13.8,1
200611_184929,143.98,18.7,14
180630_192915,150.76,-5.1,4
180907_213302,132.47,46.8,14
180429_165001,159.75,11.6,14
180621_190811,92.0,-12.4,5
210424_202004,118.63,-2.8,5
200619_191000,127.24,-4.9,5
180628_210230,163.1,0.8,1
180509_200950,136.84,-20.7,1
190711_200606,140.65,23.9,2
190502_202831,129.29,49.5,14
180520_175518,138.98,21.0,2
180422_153033,153.51,23.8,14
190514_184550,116.57,86.1,13
190807_213814,140.96,5.1,1
210629_184227,156.4,22.9,15
210407_212254,167.57,-7.1,8
200519_190328,103.75,72.1,14
180529_190751,124.74,43.4,14
180726_211847,117.64,50.6,14
210509_201404,130.01,5.0,5
190517_211638,161.09,-6.7,5
200926_175930,144.56,27.7,14
210415_204048,109.99,62.8,14
200625_210406,146.12,10.6,2
190914_170053,106.39,64.1,14
181013_195751,150.85,8.6,1
190410_202001,122.88,2.5,8
210520_183353,160.35,30.9,15
200829_180123,129.34,23.0,14
201022_202820,135.34,59.0,14
201002_140159,104.35,76.6,13
200726_183401,129.51,77.9,13
200703_213033,123.03,36.4,14
180726_194453,122.82,38.1,14
180415_164531,158.58,8.1,1
190330_171757,141.24,23.2,14
180523_200210,130.32,16.8,1
200805_221533,102.91,59.1,14
210413_202120,125.21,28.5,14
180906_210612,102.59,44.3,14
180927_184828,104.63,-10.1,5
201030_191929,140.64,49.3,14
201027_184511,165.75,12.8,14
200524_150117,116.69,3.6,2
200924_212843,100.26,-2.3,5
190604_211139,146.21,-2.3,1
190428_150527,139.72,2.0,1
190730_185346,94.31,-43.5,5
210509_143015,130.53,20.6,14
190625_212214,151.93,26.1,2
180331_173955,128.94,23.1,14
200507_205954,113.8,70.4,14
200909_183830,133.41,17.3,2
181009_154222,154.05,0.2,5
180704_223454,105.21,-15.0,4
190430_193450,158.03,40.7,15
190709_211629,125.85,41.8,14
210410_140846,164.41,26.3,15
180513_154227,124.84,0.4,5
180923_144322,170.58,0.7,1
190326_190537,146.81,-5.1,5
190602_183502,159.91,24.8,15
210615_204913,151.36,-3.9,1
181011_193623,133.89,16.6,1
180726_202301,148.69,22.4,14
180609_171137,155.39,-6.4,5
210626_203231,151.31,2.3,1
190414_160022,140.99,34.6,14
190919_173054,138.2,-1.8,1
200628_170621,119.87,51.8,13
200930_170303,148.44,9.4,1
180624_194855,122.34,-7.1,5
200922_201125,146.39,44.9,14
190406_201933,141.25,57.4,14
190824_202128,88.6,46.8,13
200913_184734,114.53,-6.9,5
190804_201252,116.97,-4.2,5
190406_174251,123.66,29.0,14
180912_213323,151.3,3.9,1
210701_200527,121.89,8.8,12
210702_190151,154.64,21.9,2
180811_212448,86.79,-16.9,5
190507_205726,114.95,-3.3,5
190508_204645,162.29,-0.2,1
200703_190024,154.29,15.2,14
210425_165418,124.64,9.4,2
201011_173847,130.63,50.0,14
180328_184406,108.76,34.8,1
190630_191148,121.47,35.3,14
190803_183344,148.71,23.1,14
180907_184432,127.26,-0.8,2
180925_161011,161.16,26.7,15
190917_183723,147.86,-6.1,5
180519_173908,154.24,-8.5,1
200514_185145,129.11,51.6,14
180505_152347,139.65,-18.0,8
190911_193136,150.23,27.8,14
200611_183532,116.36,27.3,14
190817_201430,125.28,15.2,1
180509_220016,157.16,14.8,2
180425_190845,148.24,14.4,14
200613_170454,139.89,-3.3,5
201017_183121,108.28,83.7,13
180411_195737,146.83,1.4,5
180527_170707,86.69,-24.4,4
201011_174017,147.01,-5.9,5
190619_183246,107.55,39.5,14
201003_151444,121.57,19.8,1
200729_205912,145.59,-4.9,5
180407_175146,160.96,33.9,15
190917_193121,148.2,-2.4,1
200925_204635,133.16,23.0,14
200823_183242,136.17,7.7,1
200822_181520,154.42,21.9,17
180421_185116,112.73,-2.2,1
210501_175636,135.78,-2.1,5
180524_205120,81.46,-31.5,5
200719_192904,146.02,14.8,14
200515_224250,144.22,9.6,12
200625_193630,155.25,4.6,12
200721_192705,124.33,58.1,14
180914_200823,139.24,-2.6,5
190601_190153,96.78,-9.8,5
200821_200343,116.61,-19.4,5
210630_161235,70.02,28.3,11
190925_202341,133.6,11.5,1
201023_213544,108.05,62.7,14
180907_200541,101.34,-7.2,5
190731_193422,84.2,78.5,13
190519_140938,127.79,-6.7,1
180612_202335,147.32,-5.6,1
200903_211327,105.6,69.1,14
200705_171213,92.93,21.4,5
190611_185648,102.79,-10.2,5
190524_200116,155.03,-3.9,5
210629_193315,138.27,36.2,2
201013_183131,127.84,-13.6,5
190414_145850,144.67,-8.5,5
200822_183733,147.98,1.4,5
190827_215611,124.89,28.4,14
190428_143646,118.65,34.9,14
190609_172450,103.28,-6.8,5
180531_205944,100.89,-16.0,5
180426_201354,121.71,26.4,14
210616_194949,146.39,-5.9,5
180523_195659,118.02,34.1,14
190413_170701,140.39,29.3,14
210526_205348,128.46,50.2,14
190425_201431,161.45,15.6,14
210523_152514,114.42,13.1,1
180804_191428,125.79,62.6,14
201003_220019,145.66,31.9,15
200703_211406,141.04,44.1,14
190907_181210,124.5,13.1,1
200910_215435,89.07,19.4,14
190522_183225,141.48,-11.0,5
180804_180912,136.41,34.4,14
190730_212549,159.74,-8.5,5
210623_192618,97.2,14.1,12
210423_210423,133.29,33.8,14
190601_181019,155.43,-1.9,1
180602_190920,145.43,18.6,2
180613_200825,145.67,-16.8,5
190402_200132,147.52,40.2,14
200918_210107,146.28,28.5,14
180809_211020,79.03,15.8,5
180328_201711,122.57,16.8,2
180419_215222,165.39,6.2,1
180603_181442,101.11,48.2,14
180624_173551,112.42,33.3,14
210421_191701,137.06,60.8,13
190614_190338,121.14,23.8,14
200912_175457,107.48,45.0,14
190914_192537,146.58,17.0,12
200611_155657,159.53,6.7,12
200524_173909,166.33,-4.3,5
190928_180013,154.89,7.4,1
210410_200325,109.69,-13.3,5
180417_211305,153.25,-4.4,5
180531_192444,141.48,31.7,14
200806_184935,142.55,20.9,14
200915_201022,159.0,-4.3,1
180324_162952,165.65,28.7,15
180907_211001,125.68,2.8,1
200617_211324,134.45,33.3,14
200705_185325,137.24,54.9,14
190917_190028,131.95,58.4,14
180912_212110,77.07,44.3,14
180510_204040,149.87,-13.8,1
210706_205157,123.15,34.1,14
180605_183833,152.06,28.8,15
180927_202515,105.64,-16.9,5
180624_201120,54.63,-58.6,5
190326_191519,141.67,18.9,3
180415_153603,134.63,46.4,14
181006_180011,124.67,36.4,14
201024_191834,152.53,44.0,14
180816_193740,138.32,-4.2,4
200526_211223,152.86,10.2,1
210513_211714,143.05,-0.3,1
190407_141634,111.12,-5.4,5
190502_220200,130.91,-8.2,5
190924_184021,146.59,11.4,1
210622_204701,129.11,50.6,14
180502_200016,149.97,12.0,2
180519_171836,135.02,23.4,14
190505_164322,133.65,15.6,1
190824_195859,112.17,41.4,14
201001_164251,131.75,28.3,14
180731_192753,153.07,-1.3,1
190727_201548,109.18,10.3,1
180718_190952,157.49,29.9,15
190928_180110,143.05,28.4,14
180329_204730,153.33,9.2,1
200515_194828,126.74,43.2,14
210613_185432,147.99,-2.1,1
200626_193218,156.53,-1.8,1
190331_151653,149.56,49.3,14
200728_200701,134.83,-0.3,1
190919_185138,143.36,23.7,14
190611_190741,78.04,-7.8,5
190820_184042,94.23,13.5,1
210501_181404,143.42,11.4,1
190618_190200,155.85,-5.0,1
200607_182141,149.71,18.1,14
200702_190716,127.54,28.4,14
210417_140847,149.06,25.3,15
190625_210014,154.55,-9.8,1
190331_144321,158.93,25.5,15
210417_174911,111.1,28.1,1
180427_204344,91.68,34.2,1
190607_205912,120.36,-7.0,5
190425_211120,101.96,-15.3,5
180429_171450,122.72,8.1,1
201014_210321,105.29,68.2,14
190730_183524,109.52,-3.1,5
200616_191342,121.15,-14.7,5
200829_201338,131.73,60.9,11
190920_193219,127.36,-15.5,5
180812_192555,150.28,19.3,14
200827_200424,138.07,-5.3,1
200711_182130,129.32,-7.6,5
201008_203459,131.03,23.7,14
180708_210642,143.21,27.4,2
200825_190055,158.99,-2.3,5
180628_183755,157.04,20.7,2
210505_155112,142.11,20.4,14
210625_212214,116.88,14.1,1
200520_184943,119.01,5.1,1
180515_200646,151.92,27.2,2
210611_191830,151.48,2.8,1
190820_204220,143.24,53.3,14
201003_192607,99.69,-20.6,5
210424_175522,154.16,8.1,1
201002_161701,132.33,4.8,1
190427_173832,148.94,-4.7,5
200926_181448,124.4,83.6,13
210411_151843,133.25,55.2,14
180417_191019,129.27,43.7,14
190514_185549,126.14,-0.9,5
210705_212723,153.51,5.5,12
190921_172206,126.32,7.5,5
200911_204245,149.83,-8.8,5
200506_202959,124.65,33.8,14
200908_201119,163.87,2.3,1
180719_210629,115.8,16.7,1
210613_201326,143.48,16.0,17
200618_213431,145.2,-8.7,1
210422_211310,163.81,28.6,15
190330_202045,138.06,-8.0,1
200523_185527,122.4,-10.3,5
190920_192328,153.5,-3.6,1
180731_204815,127.24,20.8,1
190914_194339,164.29,10.2,1
190713_184734,120.82,-17.0,5
210702_200648,142.85,-10.0,8
200621_181348,141.69,19.9,14
180805_192516,146.27,40.3,15
200828_205539,90.07,-16.3,5
190323_144539,164.32,2.5,5
190420_190345,139.01,29.9,14
180721_200444,153.9,-2.5,1
190512_152308,147.53,42.3,14
200508_210330,141.91,34.4,14
190903_204756,83.13,7.5,5
180412_194928,118.15,-16.3,5
190907_172929,147.45,4.7,5
180719_193704,92.84,60.1,14
190327_184118,122.33,43.0,14
210605_183422,133.03,44.4,14
180605_185951,155.09,-2.5,1
180523_193358,148.23,19.8,2
200611_165533,128.21,24.0,14
200927_153223,130.05,83.9,13
200620_182639,158.53,-12.1,5
190505_152402,137.2,10.4,1
201011_143351,135.97,-8.6,5
200915_183340,112.29,47.5,14
201018_153332,149.18,1.8,1
180706_201631,154.04,4.7,4
180805_191520,147.36,19.9,14
201010_185835,144.56,3.9,1
180522_143413,117.8,30.2,13
201014_210244,128.53,50.7,14
180912_200550,152.88,43.7,14
180411_215251,128.28,12.5,1
180610_194401,151.21,-9.5,5
200505_164903,161.84,36.4,15
200717_194559,152.67,42.6,14
180526_194034,116.27,36.6,14
190402_204149,103.48,-0.7,5
200531_180641,155.65,11.8,1
180612_202022,115.71,21.3,1
190606_174553,150.11,-5.2,1
200604_205957,164.94,-3.0,5
190411_203750,90.51,76.1,13
190827_215854,141.19,-13.7,1
190505_170234,109.56,25.1,1
180725_183041,99.24,-14.0,5
181012_185308,157.78,16.1,2
200709_183933,161.18,10.8,1
180726_210522,159.42,24.5,15
201022_220238,127.68,54.7,14
180812_202431,140.72,38.6,13
200707_192022,141.35,-16.8,5
210427_185753,140.85,35.0,15
210626_190810,143.0,19.7,14
190501_195108,134.84,-4.5,4
190403_204644,110.66,11.3,1
210406_213727,151.85,0.9,1
200927_151642,157.62,4.2,1
210417_172245,151.23,26.3,2
210519_144112,135.18,12.4,1
180704_190435,143.59,51.1,17
210506_203327,106.51,0.3,4
190822_201607,136.31,26.4,14
200730_205314,142.04,25.0,2
180511_204721,126.6,9.6,1
190609_170345,108.21,15.1,1
201003_184624,129.41,7.7,12
180603_175951,140.48,7.0,12
190623_184203,131.04,14.0,1
210705_211659,153.84,9.0,2
180804_191020,125.86,75.8,14
180926_155624,136.88,14.0,1
190831_202308,132.29,24.8,14
180810_215150,88.37,-19.0,5
181003_152520,123.31,-3.1,8
180502_202143,154.12,9.1,1
180919_190841,162.13,-0.8,1
190514_184652,155.13,-10.8,5
180719_192636,88.04,-17.1,5
190621_214316,138.09,-13.5,5
180601_215811,85.58,-30.1,5
190404_212146,115.47,-0.4,5
210422_202422,152.39,-3.2,1
201018_140038,77.4,82.2,13
180603_185340,100.5,73.9,14
180607_190852,117.68,30.8,14
180325_151239,156.33,5.1,12
180531_193356,119.0,-0.6,5
210610_193955,144.17,-1.2,8
210414_200651,95.81,11.1,5
201003_154651,134.4,-7.4,5
180529_214340,133.7,6.0,1
210505_151231,126.71,7.6,12
190426_204455,85.36,38.1,1
210608_191105,142.06,5.1,12
200918_202515,111.23,29.8,1
200619_190623,144.08,60.2,14
190901_161455,134.68,50.1,14
210620_181307,154.49,-16.7,5
210420_192913,160.97,7.8,1
200903_184349,157.05,-6.3,5
