HIT_VEL,HIT_ANG_VER
142.87,0.8
141.79,24.6
115.52,18.5
162.36,16.2
78.03,-32.5
153.21,-4.6
140.9,-15.1
160.36,13.3
108.75,82.7
147.48,33.1
137.68,39.7
146.95,-5.6
118.61,10.9
91.54,31.1
116.26,80.6
159.73,27.9
130.71,52.1
131.07,-15.8
107.06,71.0
140.15,78.0
118.13,40.2
130.14,42.7
97.53,74.7
153.7,-16.4
117.86,-2.3
161.49,5.8
137.11,35.6
127.61,7.9
151.48,-3.5
160.41,-7.3
122.94,3.5
149.2,38.6
118.59,-8.4
155.85,-3.9
104.21,-15.0
153.41,27.5
138.87,30.2
126.58,11.9
153.59,-2.6
123.36,74.9
132.29,17.3
155.61,-6.7
121.94,57.8
151.92,-13.8
141.61,2.8
155.79,0.0
126.33,50.3
136.3,-11.0
128.34,41.7
112.57,37.7
131.1,31.7
130.28,13.2
125.23,-2.4
148.03,8.3
148.44,-2.7
167.13,12.9
159.05,4.5
116.5,27.1
156.9,19.4
130.39,-2.7
151.22,5.1
134.89,11.8
127.85,23.7
155.05,10.1
140.22,17.7
152.74,16.3
127.83,20.4
129.49,6.8
111.78,6.1
153.97,24.8
120.73,-3.9
111.28,-12.4
126.17,37.0
140.4,34.2
138.81,-4.4
143.68,-20.7
112.99,73.4
114.44,53.4
111.97,46.9
139.77,30.8
135.36,34.7
124.86,-5.8
144.82,-5.9
147.72,-9.3
142.05,18.5
148.99,22.6
142.59,65.7
159.18,18.5
149.82,-0.7
138.17,6.1
149.17,3.4
138.54,51.3
123.17,-2.8
142.0,13.9
151.51,19.7
166.24,-6.3
148.87,29.5
141.57,27.8
153.13,13.4
149.76,8.4
143.94,6.1
141.42,23.3
153.27,22.4
133.88,31.5
148.84,2.7
140.3,-3.3
137.09,40.9
135.57,10.5
132.46,-13.1
122.34,33.8
144.65,3.6
132.53,4.3
138.72,-19.0
141.48,-2.2
147.17,20.5
120.6,17.3
153.15,10.4
96.65,-21.7
148.72,14.6
152.8,9.6
138.24,44.9
150.09,5.6
122.68,40.4
135.72,-18.5
129.65,46.6
132.18,11.4
139.79,-19.6
137.5,37.3
157.43,32.1
143.43,2.8
141.77,13.8
160.87,12.1
132.72,53.5
134.8,24.2
146.79,0.2
135.43,27.2
153.65,7.2
130.13,31.4
133.21,-12.1
156.36,15.4
150.23,-1.8
120.36,-2.8
155.62,-3.2
151.72,4.5
138.14,15.3
156.79,-2.0
146.24,9.0
92.58,-11.6
131.19,-11.4
156.54,26.0
133.73,20.4
149.07,16.1
124.5,60.9
139.98,11.2
164.78,-3.9
139.63,20.7
108.0,12.7
143.92,-19.5
162.84,8.4
110.92,-13.4
156.99,4.8
111.62,60.5
128.92,14.6
128.91,18.1
95.07,-1.3
107.84,17.2
149.76,15.7
127.15,16.3
146.3,23.3
140.72,66.3
97.62,6.1
157.2,15.9
138.26,-6.5
149.09,33.0
98.88,9.9
122.66,34.4
137.99,-2.9
141.23,57.9
148.81,-5.1
161.37,-1.2
148.37,24.2
142.01,-0.2
111.93,6.5
124.22,62.4
141.29,29.0
159.08,-12.0
151.33,22.5
155.01,18.9
137.6,-7.0
155.65,13.7
168.26,28.7
134.87,-13.8
133.24,-4.3
75.56,26.7
150.53,-3.0
119.2,-14.8
73.64,-29.5
165.07,-6.6
91.84,54.4
138.32,51.3
106.83,45.8
138.47,-6.2
154.53,27.2
139.88,-3.3
144.57,-3.1
98.32,-5.8
134.48,66.7
138.99,15.3
112.45,20.3
108.63,-14.8
132.02,3.8
165.33,17.5
140.11,16.6
152.62,-10.7
128.55,73.9
94.67,24.9
131.01,8.1
130.09,8.1
141.86,9.8
144.98,24.9
154.36,-5.0
99.09,36.9
158.83,8.6
151.18,-8.6
162.53,4.0
139.96,37.7
150.94,-15.8
154.58,20.6
110.29,28.9
123.2,8.4
145.83,17.2
155.13,13.4
146.33,8.8
156.91,-6.7
150.8,28.7
153.21,33.6
85.39,26.9
156.02,2.6
129.24,-0.6
131.9,47.3
150.48,42.6
131.12,-4.0
146.36,0.1
102.82,-6.2
130.12,8.5
138.12,21.4
139.04,-10.0
118.35,44.4
127.45,33.3
107.75,-22.9
119.33,-8.5
102.79,-17.3
85.19,-19.0
111.32,-5.4
161.29,10.8
137.65,59.1
147.7,29.2
160.34,10.6
115.81,4.4
96.89,9.3
153.01,18.0
155.01,-9.2
159.63,-4.2
102.21,28.6
137.02,25.9
70.22,46.9
155.13,-2.4
139.07,49.4
127.42,28.4
148.54,-14.2
150.2,-12.5
106.52,-9.3
143.07,52.8
102.19,-2.8
153.29,-16.1
124.83,-8.1
157.11,11.2
111.85,68.9
149.22,21.5
112.65,20.7
143.33,-3.3
130.92,29.7
109.6,0.5
128.9,9.7
158.15,27.2
139.13,-15.0
117.21,41.1
146.04,4.8
149.8,32.8
146.63,8.8
142.47,25.3
127.4,-5.9
75.09,47.4
137.63,24.6
143.48,2.9
145.24,-9.8
116.5,-15.2
128.86,39.9
133.69,-6.8
115.7,47.1
149.28,-14.4
129.9,-6.6
111.96,59.1
118.86,15.3
153.74,35.4
150.55,-8.1
127.14,30.7
139.61,17.4
123.99,60.3
147.02,24.4
134.0,29.9
134.66,19.1
145.63,17.4
157.97,47.1
154.03,38.0
103.14,-14.3
139.44,19.8
81.33,-6.9
117.67,14.5
163.21,12.4
146.22,-0.5
146.99,7.1
129.2,4.2
139.88,44.6
135.75,37.6
142.51,-3.9
158.64,3.0
156.38,-3.6
148.77,13.7
157.21,6.1
73.66,86.4
111.82,46.7
154.33,59.6
98.55,38.7
152.55,32.3
69.41,-20.7
102.72,-13.4
144.17,11.0
127.91,32.7
154.66,24.1
145.9,15.8
134.16,44.1
127.2,85.7
115.68,59.0
151.34,12.0
150.86,16.6
101.29,-31.1
135.11,24.7
85.07,39.9
147.42,1.3
157.55,31.2
120.44,11.8
147.67,44.5
145.55,0.0
150.24,32.8
96.19,23.6
122.53,69.0
119.29,23.8
138.42,34.6
159.79,-2.1
133.54,-10.3
122.53,27.3
150.46,27.7
154.17,14.0
97.36,-21.0
143.34,44.5
156.55,38.1
135.69,-18.3
69.21,-29.4
137.47,5.2
111.36,-20.9
163.65,-4.1
156.92,-4.6
108.06,13.5
140.49,19.3
133.06,62.8
98.33,-12.5
146.39,8.8
131.74,22.7
113.67,70.6
139.48,19.1
150.99,3.8
90.46,82.4
132.48,54.8
137.08,19.3
125.33,20.2
129.73,32.6
91.42,-25.2
102.77,-17.7
123.54,-1.8
128.26,44.5
101.89,54.6
113.26,87.2
163.52,6.3
130.72,56.5
115.63,-4.9
115.66,34.7
124.95,20.5
161.74,-6.3
108.37,27.9
117.88,-22.5
83.26,-31.8
162.14,-3.6
151.38,15.2
85.8,-12.7
116.43,26.7
155.28,8.0
95.63,-14.4
112.02,-18.8
139.21,61.2
146.49,-1.0
131.28,-2.6
149.17,-9.3
126.96,14.2
149.45,3.5
110.51,11.9
137.53,46.1
134.57,22.2
146.46,-3.0
158.19,1.6
149.55,-4.9
152.97,28.8
121.14,22.0
163.4,0.1
135.88,-13.3
134.27,25.3
149.16,23.9
128.98,23.9
137.2,30.3
72.46,7.2
153.17,6.0
139.6,38.9
108.37,15.1
105.49,50.1
70.67,40.3
152.62,28.9
160.94,15.1
104.88,49.7
134.46,27.0
158.46,-4.4
142.37,-3.1
139.2,44.2
152.67,26.9
140.86,-5.8
129.59,22.9
97.61,-21.0
124.5,-8.6
71.76,8.7
91.28,-8.6
142.14,4.6
118.15,69.3
130.2,-7.9
130.08,-5.2
114.28,21.7
142.89,6.0
129.31,27.7
148.88,9.5
114.59,-8.4
130.68,42.8
69.9,63.4
78.98,-8.0
144.79,-7.0
124.5,10.0
108.38,59.4
133.9,65.1
146.03,-4.3
149.07,19.4
154.07,8.4
121.19,2.5
107.93,10.6
145.17,-9.1
127.64,13.3
66.77,8.6
141.8,12.5
144.56,27.7
127.37,-1.7
68.54,-13.5
102.96,43.7
159.94,31.5
96.74,6.5
134.45,-19.7
141.61,30.4
97.33,63.1
141.16,2.1
133.14,62.2
128.99,6.0
140.45,50.5
142.43,3.4
99.64,17.0
146.58,-17.6
137.66,30.9
144.85,5.1
145.51,17.6
118.11,12.0
158.59,-7.9
161.59,37.8
137.45,-4.1
96.32,18.2
157.83,20.7
145.25,31.9
141.53,-11.0
124.58,51.6
128.23,50.1
132.97,5.9
157.48,8.6
69.39,58.2
139.08,8.1
138.95,15.6
83.5,-25.5
128.11,56.7
137.4,2.7
126.09,-2.9
124.14,26.9
156.53,3.1
143.88,21.9
123.88,2.0
153.03,1.0
160.54,4.1
112.21,41.7
144.76,6.8
140.79,28.8
165.34,10.3
105.64,-17.7
142.98,-17.9
131.47,45.6
131.87,25.6
122.27,29.0
125.53,16.8
133.41,-14.8
98.47,-11.4
150.7,16.0
114.2,-17.3
153.33,9.2
114.35,40.3
143.24,18.2
160.53,23.7
118.59,67.9
144.11,12.0
128.08,57.6
160.62,8.3
124.53,54.7
133.62,53.1
88.96,-27.0
129.37,13.5
93.86,-14.1
159.82,-1.2
87.98,-22.5
156.28,-16.9
148.32,21.9
102.16,18.5
133.73,-8.2
153.3,8.9
145.33,20.7
96.44,19.1
76.58,-30.5
103.43,-9.4
152.02,12.5
129.1,21.4
151.88,41.3
141.75,42.3
152.43,5.5
135.38,8.4
161.25,22.4
153.66,7.9
108.34,-13.4
131.65,62.8
98.73,-16.9
81.32,-24.7
138.01,32.6
132.99,-9.6
128.71,-6.0
143.12,28.2
131.82,31.3
143.72,-10.8
151.51,25.2
134.14,29.1
118.91,67.8
137.21,8.6
133.59,22.3
118.17,2.5
155.98,25.6
130.24,31.2
146.97,20.4
128.69,4.4
125.95,45.0
118.42,7.4
153.43,-12.4
151.32,23.1
150.5,23.4
153.29,6.9
136.13,6.0
102.01,-10.6
127.32,64.9
106.26,72.0
137.23,20.8
134.2,32.4
146.84,1.4
138.72,19.2
156.06,3.3
146.49,16.5
112.0,-16.0
135.22,36.0
137.33,20.4
128.97,-6.2
57.86,-27.3
165.34,12.5
118.53,35.3
110.95,41.7
160.52,30.6
104.55,24.2
102.82,0.3
151.28,31.0
131.19,69.3
95.5,-17.3
141.71,33.5
159.75,14.7
115.23,-19.1
144.07,10.8
162.23,0.8
136.5,5.8
147.12,5.5
126.56,66.2
118.62,-6.3
159.82,33.3
119.55,25.2
118.42,18.9
155.3,-1.7
151.68,-3.3
158.72,38.8
157.74,-5.8
168.57,-9.0
138.91,-10.9
149.83,-10.4
134.98,-5.9
138.5,35.8
129.26,29.6
152.57,0.4
98.73,-14.6
107.95,57.6
125.55,-15.0
97.01,76.2
145.77,15.8
90.48,47.6
115.68,-1.9
146.33,6.2
148.32,18.3
108.83,-4.0
145.05,-16.5
137.54,-4.5
159.1,-9.2
143.92,8.2
153.66,40.6
107.52,-12.4
123.27,40.2
156.3,6.6
148.13,16.4
119.78,70.3
144.16,-8.7
153.57,-2.6
137.28,16.7
146.19,12.3
154.21,16.2
132.74,5.3
130.11,48.5
133.68,1.0
102.44,4.4
118.36,14.8
153.74,11.4
150.21,3.8
163.83,12.5
152.18,9.6
162.63,-4.8
144.56,-11.1
110.15,-2.7
141.83,-16.0
119.58,28.6
162.31,10.2
150.96,51.1
136.93,31.2
148.05,24.9
146.0,5.6
144.71,-8.9
142.38,46.5
123.59,44.8
158.41,-14.0
118.77,6.3
129.09,35.9
127.23,57.6
112.54,17.9
115.38,-9.6
133.74,6.2
147.39,54.3
150.45,8.1
136.91,13.6
141.65,30.1
145.59,27.4
154.63,25.6
93.13,-21.2
110.57,71.0
167.36,-3.6
137.39,29.0
132.18,39.6
161.65,11.2
159.18,11.6
130.73,-5.7
139.29,-8.5
109.19,24.9
159.32,11.6
166.36,3.5
166.2,7.9
120.81,-0.1
159.21,18.3
98.72,32.5
119.03,6.0
101.1,0.7
90.93,13.3
112.93,60.5
142.27,33.1
109.4,31.0
161.73,-15.0
116.96,61.6
142.26,34.5
102.67,69.7
145.99,-12.4
157.3,-1.8
156.27,21.1
92.1,55.7
115.99,44.6
105.16,39.3
155.52,-0.4
162.62,13.0
129.77,25.0
126.56,42.5
79.87,-3.1
139.65,0.1
105.66,65.4
144.49,23.8
129.24,38.4
151.97,-4.7
132.27,16.2
113.25,79.3
145.46,21.0
79.87,12.1
121.37,30.3
145.82,20.6
146.54,7.5
82.78,64.2
142.19,-5.4
152.04,-15.1
54.11,16.4
111.88,77.5
137.49,26.4
88.53,-7.6
151.02,-7.3
107.18,16.3
129.63,-10.4
111.85,-23.6
135.2,27.9
92.46,22.2
156.79,29.7
122.37,44.0
155.59,8.2
144.64,1.2
107.38,14.2
148.15,13.2
101.93,-21.8
144.03,41.7
154.02,24.9
157.61,13.5
121.95,67.8
167.32,20.8
161.39,-16.2
120.39,52.9
143.73,22.2
146.55,-6.3
138.85,27.8
139.19,40.7
150.46,-4.6
147.85,7.9
140.57,38.0
154.06,30.8
128.86,44.6
113.86,-5.4
146.18,11.1
143.01,-3.9
98.15,-11.6
117.26,50.1
137.78,-14.4
92.61,41.4
150.07,29.2
155.9,7.1
115.33,59.8
126.87,-26.3
150.76,39.9
144.64,29.4
138.86,12.0
147.29,-3.3
122.74,-7.3
126.63,7.5
127.42,19.2
136.49,42.9
141.81,20.0
135.46,8.0
146.0,-13.2
127.23,57.4
155.03,30.6
129.96,-1.0
127.88,41.9
102.38,68.2
137.98,12.0
158.5,1.0
120.54,33.4
157.39,9.2
135.16,33.9
117.42,26.0
135.67,5.9
152.52,42.9
115.69,-11.2
149.44,14.0
133.83,67.9
116.32,-14.0
145.47,27.4
104.41,62.7
128.03,14.4
108.36,42.3
145.36,46.1
146.0,-1.1
147.33,20.0
87.37,-10.7
140.13,6.5
151.89,14.0
86.69,12.5
135.85,51.6
142.71,2.0
154.25,2.5
62.26,-11.8
126.27,55.0
136.24,27.2
160.03,24.2
127.65,-22.0
164.15,5.3
131.42,6.9
95.12,-23.3
149.69,21.3
141.17,7.1
158.53,1.4
72.62,-9.1
154.16,24.8
136.52,13.0
148.83,17.0
92.8,52.0
121.54,17.1
107.17,-8.6
151.86,22.1
154.28,18.9
104.06,82.9
158.17,17.6
167.56,13.2
138.22,12.8
129.48,26.4
158.53,18.8
138.8,-4.6
158.32,-10.8
138.67,26.4
143.43,-7.1
120.07,-25.0
151.91,7.4
127.46,-16.5
122.47,10.9
152.0,14.1
107.98,45.8
155.34,-3.7
150.7,-19.0
131.65,46.9
140.85,9.7
84.81,-1.5
161.98,6.9
108.47,-7.4
130.19,31.7
123.54,20.6
123.34,42.6
149.35,-13.4
158.28,43.7
151.04,0.3
132.44,-0.5
131.51,-19.1
141.53,39.3
104.05,14.2
125.84,22.4
139.52,11.6
157.68,26.3
152.58,-9.1
107.81,-13.1
159.85,14.2
150.03,-14.8
163.9,12.6
152.49,24.4
150.57,13.9
156.02,-2.2
131.32,34.6
148.71,33.9
82.3,75.0
132.18,-3.6
133.73,13.5
151.72,-0.3
130.59,31.8
154.87,10.3
161.87,8.9
123.77,40.7
111.47,-5.4
147.51,-9.5
162.89,-8.4
78.41,42.8
161.14,-9.6
112.67,-7.1
147.59,-1.8
129.3,42.0
155.72,20.8
148.4,2.9
128.94,42.7
116.63,-12.2
124.83,15.8
153.26,6.1
153.54,4.8
119.78,-17.6
121.59,89.0
139.51,14.2
149.78,5.2
107.56,53.1
161.39,-7.6
151.39,22.1
101.22,-11.4
147.04,10.2
122.05,77.1
117.95,54.1
128.85,35.4
142.11,42.2
136.66,3.5
130.42,78.1
148.7,7.6
154.23,14.9
110.17,24.4
128.42,7.4
156.43,17.7
130.99,19.4
105.56,31.5
140.33,34.3
137.47,37.3
124.47,4.6
141.85,-2.7
126.7,39.4
155.79,-11.6
117.22,-6.5
91.94,-22.7
151.36,-5.0
125.08,20.8
153.92,17.8
133.3,17.2
133.15,7.1
124.1,-0.6
100.55,43.8
141.19,14.3
150.28,-4.2
147.62,4.1
137.59,-9.5
159.37,23.9
149.46,-0.5
112.5,38.1
96.93,-6.9
147.9,-13.5
132.3,-24.0
135.77,52.5
155.33,9.2
30.06,-35.9
93.63,-7.8
103.16,66.3
114.85,39.7
148.82,-1.2
114.0,-6.9
130.04,42.7
142.53,22.9
148.27,17.4
115.08,24.2
134.18,29.0
139.44,27.3
118.96,15.3
114.5,16.0
145.27,30.9
145.25,21.3
156.36,51.2
126.07,19.0
131.35,38.8
144.06,-15.0
117.29,-6.6
115.84,13.4
117.35,12.4
98.63,38.4
139.99,19.0
149.83,18.6
141.94,-0.9
142.37,35.0
148.37,26.4
146.76,22.9
121.32,1.4
150.02,38.1
141.83,6.8
147.05,21.6
99.04,1.5
147.43,19.8
147.46,18.3
124.3,7.9
147.49,24.1
143.02,-5.2
103.46,0.4
132.09,30.4
145.08,5.5
90.26,-13.7
136.26,33.3
153.66,-7.5
147.09,57.0
126.73,-14.1
145.36,37.6
145.05,-2.3
136.7,41.9
152.82,-12.0
149.58,1.4
105.79,29.4
139.62,32.2
175.64,-9.2
151.27,32.5
96.22,6.5
117.77,2.9
132.78,-5.8
128.65,42.5
146.48,43.0
109.15,48.4
139.11,-17.1
120.89,-5.5
119.25,3.2
112.09,2.9
143.95,49.1
136.27,-7.3
111.54,37.8
84.41,-12.0
116.89,43.4
138.43,37.7
116.08,67.2
152.6,22.6
119.53,63.1
147.77,-9.2
137.38,-1.1
117.66,9.6
130.78,55.6
108.64,-14.6
145.22,21.2
129.97,50.1
125.99,43.6
151.66,29.4
143.4,-3.9
161.9,9.1
149.8,-4.9
153.72,0.2
77.41,41.0
125.77,-12.6
107.43,32.7
165.9,-4.9
154.79,51.6
134.99,10.6
129.29,40.8
127.95,14.5
104.11,49.5
166.57,9.5
112.17,0.5
116.23,69.7
129.68,25.1
114.14,34.0
125.47,-2.7
141.18,30.0
138.23,37.1
149.1,9.9
137.09,-5.1
129.76,13.8
125.51,-5.6
104.54,26.8
142.87,23.3
95.26,-16.1
161.82,-3.1
150.34,-2.2
157.86,14.7
148.52,-14.4
137.94,-0.8
133.9,-1.3
148.47,-10.6
146.44,4.0
126.4,72.6
133.65,-1.2
108.08,-5.4
129.98,56.9
137.02,-8.6
126.83,40.2
117.19,-8.9
96.73,5.7
138.84,59.3
120.37,6.9
127.13,27.0
118.23,-3.1
160.6,11.6
140.76,34.2
144.73,4.9
117.19,73.1
139.5,-12.8
144.77,-19.6
130.78,36.8
115.74,47.5
127.26,19.4
129.79,46.6
137.09,14.1
154.76,33.6
142.72,77.9
122.02,56.5
114.51,-3.2
142.57,53.3
130.32,27.2
120.43,70.3
123.91,26.5
120.62,43.2
164.48,-10.3
129.8,41.5
108.2,5.1
149.8,-2.4
160.96,5.9
130.61,23.6
137.89,56.2
108.2,54.3
152.79,41.4
114.0,83.1
111.8,27.5
123.57,30.0
101.67,-3.6
126.3,27.6
130.53,1.5
156.13,11.4
152.53,23.0
123.96,58.1
145.27,20.4
155.47,32.2
148.04,42.1
159.37,18.2
130.92,20.2
155.09,-9.3
159.76,0.5
132.07,31.7
82.5,43.7
146.32,22.5
110.27,-6.3
133.34,50.3
131.67,13.8
148.86,24.4
63.49,21.0
138.39,-6.3
160.59,35.6
94.32,-16.0
111.73,2.2
162.32,2.9
148.68,-4.5
126.86,52.4
134.75,41.2
132.9,63.0
156.61,-8.1
144.06,24.5
142.3,27.8
119.54,-21.1
138.94,36.1
126.37,34.5
162.23,4.3
147.84,29.5
142.47,-12.2
162.36,12.3
134.69,32.1
108.94,-6.1
96.88,71.1
139.29,25.3
153.85,-1.2
147.7,5.9
76.67,-30.2
158.52,-3.2
150.0,20.7
103.19,-18.3
131.31,-17.1
129.44,56.0
148.5,37.9
165.1,-2.1
117.16,-6.8
128.44,48.8
156.9,25.7
138.8,-12.2
119.79,11.1
162.04,18.9
127.12,17.0
141.12,17.5
153.36,-5.1
153.28,9.1
125.06,16.0
127.68,54.7
139.06,37.4
124.82,1.7
121.36,24.3
149.43,31.3
138.43,-4.9
115.17,58.2
155.77,26.4
126.61,-5.9
157.29,2.6
151.97,1.7
163.1,0.8
163.65,21.5
107.4,54.9
145.38,-13.9
130.77,11.4
99.48,67.6
102.53,67.5
132.74,14.2
124.86,-28.3
119.09,35.0
154.49,-17.0
146.26,-12.6
131.3,33.4
147.47,39.4
154.34,23.5
129.39,-0.9
139.9,-5.2
134.31,-9.6
129.25,0.9
132.19,66.4
119.11,26.3
110.28,23.1
137.68,35.3
123.91,20.2
140.96,24.7
154.91,14.1
129.71,0.5
110.41,60.9
160.02,-6.4
155.46,19.6
112.87,17.4
104.79,19.3
149.92,36.8
103.01,35.2
153.17,22.4
148.93,35.0
141.19,-13.7
162.01,-2.6
142.65,30.0
131.85,19.7
122.1,-1.0
118.92,45.4
138.0,11.0
151.0,15.0
109.09,66.5
128.29,33.2
148.39,23.2
118.92,70.7
129.93,49.4
163.26,-6.6
135.63,-14.7
129.32,31.6
88.19,72.0
153.12,29.0
124.57,55.3
112.78,56.2
152.6,19.6
141.19,18.6
145.67,0.5
132.53,24.8
158.34,4.7
102.07,-3.5
147.9,34.1
146.68,25.3
92.5,56.1
153.37,0.1
154.31,29.6
126.86,55.7
172.62,4.3
110.93,52.7
131.61,-8.2
126.5,58.2
90.41,52.2
129.13,-1.8
128.58,-2.8
131.78,16.1
78.49,12.4
132.32,19.7
157.64,35.8
145.12,29.7
112.5,56.3
153.58,42.5
148.37,6.9
163.16,25.3
147.01,30.1
108.48,-10.2
112.33,16.2
153.48,15.1
40.27,28.1
154.19,26.1
152.85,12.3
159.48,-7.9
157.95,3.4
124.73,61.5
130.29,30.2
123.09,58.0
105.27,-21.2
125.9,3.5
144.95,-1.1
132.17,46.5
115.79,32.4
123.0,-6.6
118.48,51.4
120.46,22.7
156.93,-1.7
131.73,57.9
134.35,-14.1
139.34,-23.8
104.48,79.7
153.48,28.4
81.26,-29.6
145.7,22.0
109.59,-21.5
124.18,-4.7
129.83,65.5
144.01,6.4
150.79,0.3
151.14,10.1
145.17,3.9
103.03,79.0
144.87,25.5
136.78,51.5
145.36,-16.7
139.53,30.7
89.24,-26.5
143.8,46.4
116.51,11.3
147.29,-1.8
122.61,-3.6
154.09,28.5
138.83,42.3
152.86,21.4
155.45,4.2
129.33,-10.7
110.52,23.6
127.92,9.1
149.25,22.8
145.07,1.9
159.94,1.8
103.16,71.4
85.02,-8.7
143.05,48.4
155.13,45.0
149.73,19.2
159.8,9.6
139.47,20.1
148.84,17.6
141.75,-12.9
158.76,-5.8
169.14,12.2
137.23,63.5
142.69,50.4
163.3,13.6
162.79,9.4
154.53,5.0
139.23,8.4
135.15,2.9
94.96,40.2
82.89,84.1
155.42,-3.9
122.5,-10.0
145.89,18.6
156.61,22.1
121.31,21.5
139.88,24.9
142.73,14.5
100.27,-24.7
139.56,39.2
142.58,16.1
155.62,17.6
114.9,-21.4
131.01,5.7
141.55,20.3
114.43,-3.6
123.47,28.7
156.79,9.9
144.93,42.8
18.55,13.0
148.7,17.5
102.17,73.5
101.34,-7.2
152.8,28.6
153.46,15.9
141.44,-5.4
157.93,22.3
158.12,10.2
143.05,24.0
162.37,4.2
116.73,26.3
161.13,18.5
146.72,46.0
143.31,27.0
111.79,65.5
129.65,67.8
139.34,21.7
125.6,76.8
152.76,-5.0
153.73,30.6
142.0,10.5
112.83,-1.7
158.84,29.2
144.96,11.9
134.65,58.6
156.56,8.7
96.79,9.8
148.71,25.2
129.78,13.1
113.84,-8.3
138.68,35.4
114.73,-5.5
143.1,23.8
138.22,57.0
154.37,-6.5
149.18,-10.1
138.09,22.7
129.46,56.9
115.22,57.8
150.3,7.5
119.94,57.8
159.21,-12.0
141.73,58.3
154.36,-2.5
99.59,35.5
129.01,-1.4
144.83,-3.3
128.64,-14.0
150.85,30.3
119.68,-2.9
102.04,86.9
50.29,55.2
153.73,-9.8
148.92,8.9
141.48,-12.2
126.61,53.7
129.47,-28.6
149.72,27.6
133.08,61.9
119.72,31.9
135.94,52.3
147.26,-3.1
144.46,11.5
166.57,9.6
122.85,-18.3
138.14,8.2
134.03,30.1
103.44,28.1
103.96,-16.0
167.91,-3.9
154.95,23.2
148.88,-8.2
142.59,17.7
130.24,12.9
150.29,0.1
125.18,27.8
112.41,-0.7
154.07,58.0
136.04,16.7
145.84,20.8
140.65,22.6
130.9,28.3
108.13,38.1
126.26,1.8
150.11,14.5
143.82,37.3
123.48,40.8
134.82,44.1
149.73,-4.1
138.51,5.4
119.11,8.1
131.14,-5.0
123.12,21.0
125.63,23.0
158.02,-8.0
141.93,-2.6
132.98,-0.1
141.87,3.9
153.25,-0.3
117.48,38.3
150.14,2.2
115.15,49.2
143.56,28.9
115.76,47.1
134.92,-17.0
149.77,-0.6
66.81,-46.2
122.57,16.8
147.81,-10.9
130.24,64.9
148.66,1.9
120.57,32.2
148.0,-1.7
132.14,-8.6
146.24,4.3
104.42,62.0
131.37,15.4
100.44,-2.9
142.33,14.2
128.89,-8.3
99.45,1.9
140.43,8.6
129.78,13.7
139.03,5.8
120.87,7.8
104.49,-5.0
156.79,33.6
141.07,29.9
108.0,-18.6
111.68,-8.3
144.98,-9.9
151.37,-3.1
158.09,8.3
141.37,43.1
101.32,-0.7
147.7,1.5
133.7,58.5
120.39,56.9
86.17,73.5
131.07,65.1
127.48,77.9
102.82,-2.2
101.93,-6.5
117.37,35.8
167.41,26.9
122.88,-5.3
145.2,19.4
133.2,20.3
125.14,58.3
127.88,-5.4
151.36,-1.7
108.21,-14.2
152.32,25.9
148.28,32.4
138.19,20.4
152.01,35.4
122.29,69.1
106.45,5.1
137.56,-1.5
155.01,8.5
131.82,17.9
148.03,39.5
138.23,16.1
152.52,-8.9
130.19,-17.4
81.29,67.7
145.07,-12.5
136.01,55.2
104.61,74.8
157.42,5.8
130.27,67.0
150.67,30.5
124.11,37.7
117.97,-24.8
147.53,19.1
123.47,11.4
140.33,45.7
143.27,-17.2
119.9,-11.9
140.86,6.4
154.85,21.3
146.8,23.6
24.52,22.1
136.8,9.5
135.95,18.6
129.12,29.9
138.18,11.8
165.88,-0.1
93.61,-27.4
106.39,-12.6
101.28,-21.6
126.97,40.1
152.08,25.1
131.02,29.1
142.8,27.6
141.13,-9.9
124.47,19.4
164.0,-13.0
119.98,11.4
119.47,38.0
140.05,15.6
148.48,19.1
91.69,31.2
145.98,-14.7
119.56,-5.3
124.1,23.3
93.88,66.7
137.58,29.2
152.36,-8.7
151.34,30.4
131.29,51.2
110.69,10.8
141.0,29.7
138.98,55.5
111.19,7.8
159.91,11.1
117.71,31.4
124.76,34.8
135.54,24.4
160.36,15.2
156.46,13.6
147.8,28.1
102.59,44.3
152.45,27.3
135.76,19.2
147.97,29.2
135.98,0.8
150.47,0.3
148.74,10.0
142.67,15.0
20.54,-50.5
128.84,-7.0
135.05,74.8
147.87,12.1
136.53,21.8
135.8,17.6
136.37,-3.6
127.81,5.1
113.09,42.9
149.05,51.5
109.35,7.4
117.78,-9.0
146.26,18.4
87.42,58.5
134.16,23.3
135.15,2.6
134.65,9.5
147.59,4.1
111.59,-14.9
165.01,32.4
102.65,17.6
149.96,-3.2
162.65,-13.0
84.32,-41.1
120.12,33.8
146.78,-3.7
147.51,-5.3
125.45,30.5
148.57,8.2
141.3,27.6
153.35,13.7
127.21,9.3
146.89,0.0
140.3,45.8
153.51,19.0
162.2,4.3
145.91,22.3
165.49,25.2
123.69,-1.0
142.97,5.3
129.95,26.9
129.89,58.9
163.39,10.0
95.55,-12.2
121.01,-11.2
152.07,23.9
130.51,33.2
152.94,21.4
145.28,-13.1
126.74,3.3
129.47,-12.0
148.05,1.9
154.78,9.4
125.88,9.0
145.72,-19.0
148.89,2.1
96.1,45.5
154.31,-0.8
116.81,21.2
157.2,-6.1
121.21,11.0
162.89,42.1
114.23,30.9
132.86,-3.7
150.1,26.6
127.3,63.7
