HIT_VEL,HIT_ANG_VER
157.16,14.8
156.02,26.2
158.67,11.0
140.34,13.9
42.78,-39.2
104.57,65.0
106.75,-32.9
133.01,14.0
134.23,7.0
140.11,3.2
128.52,47.5
109.68,-5.8
67.56,-22.4
152.57,16.2
129.03,-8.5
136.67,15.5
143.28,22.3
144.55,-14.5
156.38,25.6
160.96,-1.6
116.7,-9.9
130.81,41.5
148.14,29.5
39.59,-17.3
150.79,16.3
144.03,-2.5
100.31,8.2
166.8,17.3
127.86,37.5
135.13,23.3
115.31,46.1
138.48,40.5
128.45,21.4
147.67,8.6
127.03,36.6
152.52,20.6
120.0,13.1
149.81,-24.0
143.16,-10.7
115.01,64.2
127.88,21.2
113.73,17.8
145.69,-1.5
149.07,15.7
155.17,0.8
123.4,75.2
157.91,14.1
137.74,5.2
147.72,-5.0
157.26,14.6
156.39,-7.6
108.57,-14.5
153.49,-4.2
134.7,7.4
100.23,51.6
121.81,-10.5
131.21,9.7
162.08,13.3
156.97,-0.8
131.82,0.0
98.74,1.4
140.32,-17.0
120.32,-5.6
149.12,-0.7
140.24,15.0
118.63,-3.1
115.99,6.3
118.37,-12.9
154.33,16.1
144.27,0.8
148.48,11.8
161.86,-4.6
129.74,36.0
119.98,60.2
153.4,14.2
131.23,-18.4
148.69,1.8
147.5,34.2
133.63,-4.9
142.18,-20.9
96.82,61.7
135.81,34.8
135.57,40.8
102.86,24.9
122.55,-3.0
139.52,15.5
117.78,-8.5
158.09,36.0
160.95,3.4
147.26,20.1
122.29,76.7
118.46,0.6
100.34,19.8
124.27,-13.2
118.0,32.0
148.56,6.0
149.69,1.0
146.64,7.5
116.09,67.8
158.69,-6.1
145.62,-2.5
132.35,28.6
154.12,19.0
153.58,-7.7
130.22,75.8
131.63,29.4
136.18,17.3
108.2,-13.4
83.11,24.1
151.66,-20.1
91.64,-1.0
146.99,41.9
165.79,5.1
122.52,-12.6
122.42,32.1
142.82,11.2
108.42,-11.9
130.67,50.6
122.38,-8.3
131.04,13.9
93.59,-15.4
150.57,40.6
146.0,35.3
133.57,-11.5
103.38,36.4
139.17,26.9
128.59,68.3
115.53,27.8
137.03,59.3
144.3,-16.4
110.36,56.0
143.42,41.0
163.2,4.7
142.96,-13.6
119.84,35.8
131.35,50.4
142.81,19.8
116.12,73.0
97.15,15.9
99.92,81.0
158.58,-2.5
156.18,-7.3
144.72,30.8
152.05,34.0
101.05,60.1
136.89,33.4
153.62,11.6
139.33,10.3
136.76,25.0
66.8,-24.1
154.75,14.1
104.9,15.8
157.9,-4.1
87.33,-18.9
127.9,33.1
121.12,-5.6
139.67,13.4
132.37,3.8
128.59,-10.7
143.72,16.5
151.68,-0.2
120.54,17.8
136.0,19.2
151.55,-7.5
151.74,0.8
141.81,12.8
155.82,12.3
130.11,28.9
121.81,16.7
147.41,19.3
74.93,-18.1
113.57,-32.4
136.7,1.5
151.16,15.1
113.95,54.6
97.45,75.1
134.46,25.6
133.42,-1.4
110.36,32.1
145.29,-1.0
161.93,0.8
139.85,10.6
148.63,-1.5
153.09,19.5
150.66,4.4
106.35,35.4
141.56,35.1
128.93,25.2
122.62,50.4
136.39,44.6
152.97,-13.1
130.52,-15.2
115.02,-5.7
141.88,12.4
104.35,4.1
132.72,23.3
129.64,22.4
126.16,39.5
131.67,10.2
142.47,10.6
151.79,17.2
147.12,-5.8
122.67,75.0
123.56,5.9
114.65,13.3
99.09,-12.2
124.21,31.5
158.52,-15.8
156.24,23.8
73.01,59.3
120.22,-25.2
133.14,-13.8
144.19,-10.4
154.48,-5.0
149.36,-14.0
137.5,19.5
136.1,32.2
144.9,37.2
148.18,15.7
153.59,39.8
147.79,-17.3
120.31,3.2
135.16,44.5
104.79,5.0
127.87,69.6
130.82,39.8
161.24,7.5
125.77,18.3
152.07,26.3
123.9,22.0
127.62,5.7
152.9,23.8
132.35,43.8
116.06,-16.1
148.06,8.5
152.1,14.0
156.11,27.0
132.45,-1.7
116.96,-19.6
92.47,-30.3
149.4,-11.3
144.53,32.4
104.88,-15.7
113.23,-15.7
119.81,56.7
157.22,4.9
119.9,-18.1
137.27,8.5
152.1,-9.1
149.18,19.4
126.61,-19.7
149.14,22.2
121.75,24.8
102.59,10.0
121.89,26.2
161.13,-7.1
99.48,-13.7
146.33,40.2
80.3,6.0
128.69,-12.6
149.9,29.5
107.89,65.6
114.94,24.8
137.78,-2.1
121.55,12.7
114.32,-3.1
132.83,24.1
117.79,56.9
142.93,-5.4
148.95,16.9
159.08,-7.8
138.49,-1.2
136.01,6.6
120.93,42.0
160.94,-4.2
139.8,3.1
102.44,14.6
114.95,47.5
144.39,27.5
94.56,32.4
152.62,-3.5
143.3,11.3
148.63,5.4
139.13,22.6
123.98,52.3
148.68,-2.7
137.08,-6.1
138.5,51.8
152.07,-0.5
74.28,67.4
131.26,13.6
120.21,46.5
100.58,-11.7
144.05,23.6
165.45,14.0
127.46,20.9
148.15,16.0
109.44,19.1
130.66,20.1
140.73,27.8
136.9,0.4
125.63,-10.3
134.01,7.2
128.34,8.4
161.23,1.8
137.69,5.7
113.14,66.5
131.71,29.3
154.65,-4.2
141.03,-8.5
146.43,22.0
174.06,13.1
150.16,3.3
147.73,-3.6
151.65,17.6
123.07,4.7
121.89,39.7
146.93,-7.9
126.57,26.1
157.05,-6.3
135.57,6.8
136.29,53.1
133.1,25.3
143.25,11.7
141.74,16.2
148.25,32.6
136.95,-4.1
156.02,-0.5
148.69,40.4
124.66,-12.2
164.16,20.3
147.62,-1.7
114.07,-7.9
108.06,-13.6
136.84,18.9
109.77,49.8
146.85,2.0
148.35,22.3
157.22,11.7
148.93,5.7
146.38,9.0
133.24,24.4
157.72,8.6
130.92,31.8
155.05,28.3
122.29,10.8
127.56,32.0
131.81,-4.5
149.47,-12.4
108.52,19.2
126.13,-6.9
157.58,-4.3
132.56,50.5
141.04,-1.3
151.03,-14.5
142.44,20.4
141.1,12.0
125.78,23.4
155.62,14.9
130.8,-11.9
147.67,-13.3
160.09,30.9
89.39,-28.5
30.78,72.9
136.51,60.5
136.69,20.0
140.89,61.3
121.35,43.7
95.11,56.1
147.66,-2.8
134.64,21.5
148.92,38.0
157.74,-10.6
98.2,15.2
147.61,-17.1
104.5,-22.7
154.86,19.1
81.9,13.9
157.11,19.3
151.03,8.0
141.95,45.3
145.51,69.6
150.37,-7.0
139.65,48.5
143.37,31.6
106.69,-21.3
74.34,-43.5
143.52,-4.7
133.7,60.5
147.78,9.4
140.88,27.6
148.2,27.8
149.94,21.5
139.88,-4.5
150.27,-22.3
159.76,15.3
138.03,1.9
158.58,24.8
148.67,7.1
124.18,38.6
124.41,1.1
154.77,-4.1
153.29,9.5
88.13,-7.9
151.41,6.3
125.38,25.2
122.68,-7.0
99.67,29.3
158.13,-12.0
157.83,-16.4
158.4,19.3
128.61,12.9
95.63,19.0
146.23,32.6
147.58,-14.3
160.42,13.5
153.1,18.1
145.01,17.3
169.8,-2.1
134.98,49.8
144.4,60.9
127.77,-15.3
139.32,5.4
123.64,-9.5
161.11,29.1
167.66,11.2
130.04,5.3
125.35,12.8
163.82,11.5
118.36,51.2
135.13,-4.7
164.6,-3.3
109.82,4.6
147.49,14.9
134.06,5.3
130.94,42.0
149.01,6.4
127.78,62.1
139.99,15.5
116.19,39.5
133.66,6.3
133.13,12.3
134.17,52.0
123.51,69.9
123.79,33.8
119.98,-21.5
136.01,2.4
134.39,12.8
126.64,31.1
129.19,27.1
121.62,56.8
142.31,-11.4
149.86,24.5
144.54,28.5
115.71,-14.8
35.52,17.1
159.11,20.7
157.52,17.1
106.24,27.8
108.76,18.0
147.86,-1.0
151.14,9.3
115.32,-1.0
115.83,35.7
102.46,26.9
114.91,80.9
152.18,-4.4
156.46,4.2
144.57,-4.3
148.27,-7.7
157.07,3.8
131.13,40.4
154.32,28.4
149.79,-15.2
132.07,16.8
120.53,-5.7
108.3,-0.6
148.16,-6.7
145.53,-15.2
71.43,-32.7
133.96,11.1
153.4,-7.6
127.68,2.6
133.62,64.3
129.79,15.0
96.89,17.0
156.22,21.7
134.49,-3.1
145.86,-9.8
155.82,4.4
129.27,63.8
145.17,0.5
137.54,65.2
156.67,-0.5
130.41,-7.2
159.4,-7.6
156.11,1.7
84.54,-20.5
142.14,19.6
156.37,-16.4
124.29,10.6
161.23,8.1
154.15,8.8
109.95,16.7
152.69,11.7
149.64,26.1
145.5,8.2
151.25,11.8
136.77,3.2
160.34,-6.9
113.99,49.2
141.23,31.7
112.91,62.4
153.78,11.6
104.32,60.2
129.6,4.7
80.85,29.7
132.16,18.1
146.7,-1.5
148.12,18.3
100.03,49.3
106.01,-8.5
160.13,11.3
126.44,-4.1
138.77,-9.3
142.83,6.1
143.31,12.2
145.14,-17.9
147.9,23.0
118.5,33.8
125.35,-12.7
143.61,17.7
157.95,15.1
101.66,-9.0
137.03,-3.2
140.19,18.8
138.09,-2.7
133.01,33.0
140.74,-13.8
141.3,35.3
147.92,23.6
140.88,46.5
88.43,31.8
138.73,37.2
132.51,52.7
111.04,67.0
158.68,14.4
106.1,-4.8
78.49,-10.6
134.22,-1.2
137.99,49.1
85.77,26.3
174.75,-2.9
133.47,3.2
105.78,75.7
82.54,44.1
138.38,-5.4
112.97,-35.2
124.6,-0.6
130.02,53.1
141.0,37.3
143.14,-3.1
141.89,-2.6
154.68,29.9
97.87,57.2
109.04,-15.9
139.67,-15.5
135.45,14.2
127.6,-4.5
155.96,4.6
144.91,17.6
141.09,19.9
131.39,34.0
160.05,-9.1
133.82,19.8
149.84,29.4
154.25,0.4
138.64,6.6
131.48,14.5
106.56,-15.6
144.91,15.0
156.36,8.2
158.95,22.9
150.73,7.5
74.67,46.2
114.54,81.3
135.65,20.0
137.83,68.7
164.22,12.8
138.2,25.0
133.3,27.4
143.84,-5.1
160.16,7.1
140.05,13.0
125.7,25.4
163.5,10.4
97.37,45.2
142.7,17.0
160.73,3.4
142.95,41.1
138.91,35.4
170.42,-6.5
146.2,25.2
161.58,-5.0
133.62,-4.2
147.11,22.7
130.29,2.9
133.76,40.2
98.76,44.7
150.7,31.1
148.63,-4.3
123.44,20.2
65.06,67.0
158.92,5.4
147.16,15.6
155.62,18.9
105.11,-6.3
115.77,-12.5
151.25,14.6
140.32,28.3
138.07,36.7
157.32,28.5
137.61,29.7
159.0,13.0
141.29,-0.5
151.29,-7.4
125.56,28.2
144.66,14.3
119.75,-5.2
124.82,32.9
146.46,20.0
155.37,5.7
145.84,9.9
130.87,30.0
144.42,-1.2
165.89,-3.0
164.58,46.6
143.62,3.7
89.85,51.9
155.81,35.3
121.44,9.2
156.84,-4.9
157.4,1.3
139.73,-8.2
138.52,35.7
118.27,-5.6
125.72,23.4
140.94,20.5
91.83,37.2
89.18,43.2
94.42,23.5
96.6,25.7
151.49,12.1
121.8,51.0
121.43,61.0
126.86,16.1
61.3,-2.6
118.98,58.2
145.91,38.2
147.91,-7.6
133.23,-3.3
119.07,46.7
112.78,34.2
133.31,53.5
148.1,19.6
145.22,-1.0
140.15,9.5
72.1,12.1
151.09,51.1
146.59,25.5
147.97,-13.5
167.46,9.1
140.51,73.7
160.61,25.0
141.97,65.4
121.52,14.7
113.2,31.1
119.72,43.9
159.47,-4.0
122.93,-7.1
130.06,38.3
153.43,25.3
135.51,7.8
153.71,52.0
112.8,57.7
124.61,-21.4
148.1,5.2
160.09,24.6
129.32,46.5
128.29,24.5
143.29,-0.7
133.58,-11.0
136.46,22.1
155.96,26.2
141.17,1.9
142.64,15.8
143.28,42.7
153.99,-3.0
140.47,58.3
93.38,-18.4
125.51,42.1
116.83,3.1
139.36,-3.2
121.07,30.6
130.31,15.4
133.05,-6.9
147.41,-7.5
154.06,-7.5
137.6,19.9
147.39,14.8
141.76,3.6
139.95,-3.4
134.97,-9.0
133.57,38.3
155.28,-4.3
149.07,-5.8
96.03,-14.7
158.52,-17.7
129.59,74.2
113.76,72.0
162.78,9.2
119.4,-11.8
160.47,-13.5
134.45,41.2
129.66,74.6
109.95,35.5
144.37,38.9
156.18,-3.3
141.95,53.7
118.27,0.2
139.42,-12.8
136.55,-6.9
140.28,30.0
113.15,88.6
145.11,14.4
122.56,-5.2
121.16,42.4
147.63,26.5
167.33,-1.4
115.06,-3.5
165.3,2.5
145.81,0.7
121.33,60.7
116.5,3.4
87.68,75.4
146.83,-5.0
142.01,-6.3
156.74,7.4
144.78,-1.5
142.32,17.5
118.86,11.8
130.38,-13.4
130.41,40.3
47.36,-32.8
121.73,7.5
142.91,-1.7
129.88,52.0
98.4,39.9
139.23,17.9
149.87,-2.7
145.68,15.3
124.51,-10.1
158.06,-1.8
139.58,42.3
85.04,-14.6
166.62,17.6
157.74,56.4
151.42,12.8
130.93,78.6
65.32,-23.5
144.42,5.0
69.17,-25.2
138.53,-2.7
156.59,34.2
40.55,-19.2
123.95,-4.6
83.49,-21.3
167.94,24.5
160.81,37.7
108.61,87.1
143.23,11.2
102.15,-12.9
147.5,44.8
129.69,37.5
120.85,38.1
146.31,34.0
160.39,-3.4
135.22,11.0
118.33,47.0
123.6,83.5
132.04,41.0
105.64,15.8
111.21,45.3
131.95,30.9
158.44,9.6
109.15,-2.2
148.8,4.6
146.47,10.6
166.74,-7.3
123.9,29.9
144.55,50.5
131.09,53.5
119.28,-3.6
156.75,28.0
166.32,0.9
151.57,-7.4
152.95,20.9
127.39,2.4
140.71,10.1
127.0,-0.1
112.86,8.8
116.44,26.2
110.98,77.8
153.32,50.8
156.03,11.4
147.11,21.7
135.0,23.8
110.61,7.7
162.02,-1.7
96.75,56.9
154.92,-2.7
147.58,-16.3
146.29,19.3
124.23,11.1
123.6,-19.7
154.45,20.3
136.32,37.2
122.46,74.6
93.83,-25.3
77.53,-27.6
116.87,78.5
62.62,81.5
139.73,0.7
117.35,77.3
148.89,14.8
121.99,40.2
115.67,1.5
151.5,38.7
118.01,24.1
137.46,-13.1
152.81,20.9
145.39,33.3
133.7,60.4
162.6,41.2
144.24,22.9
120.78,25.3
123.96,14.7
52.47,-7.6
157.36,-7.0
125.86,36.4
103.23,-8.3
133.97,-0.6
135.85,52.6
118.08,39.7
132.11,6.1
148.99,26.9
142.72,34.5
146.54,31.3
120.15,62.3
119.55,-16.2
122.95,29.1
102.49,6.2
100.14,49.9
149.73,12.8
153.28,7.2
155.98,12.8
129.96,64.2
164.87,21.8
154.12,-1.3
116.51,27.2
145.49,24.3
128.04,19.2
138.17,36.9
109.3,-13.7
119.78,41.9
141.88,28.7
157.18,11.8
119.19,18.5
132.06,34.9
151.05,39.2
132.58,33.0
144.72,34.0
133.4,17.4
156.82,9.4
155.99,7.1
145.89,-8.3
149.41,12.8
94.51,39.1
155.32,16.2
139.72,7.6
110.77,-15.3
168.04,5.1
145.04,-3.2
151.08,43.5
136.17,22.2
90.92,53.1
77.07,60.7
135.77,48.1
151.85,-3.5
155.39,-0.7
170.83,26.2
79.92,49.6
137.63,11.6
131.01,27.6
131.17,-10.8
133.3,16.1
150.82,14.5
146.85,18.5
134.19,70.3
148.3,52.9
147.3,2.7
124.86,52.3
145.92,21.7
119.27,-3.5
134.45,-11.5
162.78,-4.5
121.81,83.8
160.45,13.7
100.17,-0.2
145.59,33.8
121.6,74.1
164.18,40.4
139.46,24.0
146.35,1.0
135.38,-17.7
148.34,-17.2
134.26,6.9
101.44,-16.9
109.72,52.5
147.8,12.1
147.17,-5.2
134.29,22.7
135.46,4.3
134.13,-6.3
120.99,4.5
133.66,-21.4
129.17,-10.9
101.16,-10.6
109.72,11.7
105.85,66.0
140.41,57.8
146.92,42.6
139.92,65.8
111.99,-10.7
108.24,55.8
129.86,37.1
150.57,28.4
123.59,9.6
137.62,41.5
146.73,0.4
125.02,0.5
141.88,47.8
156.71,8.0
149.43,17.1
160.48,0.1
126.21,22.4
118.88,9.1
127.04,33.5
153.74,3.5
67.91,-16.6
97.28,64.1
147.74,9.5
104.41,48.4
160.99,-3.1
150.38,-6.7
88.38,75.0
162.4,5.0
166.84,14.7
164.9,-6.5
141.2,27.0
126.14,-0.9
146.82,19.0
155.48,-5.7
148.68,6.2
131.97,24.4
130.96,23.9
141.6,-1.4
142.53,23.4
147.09,-10.9
145.26,49.7
115.99,75.8
161.59,-8.8
125.29,60.6
159.6,14.0
135.43,38.8
130.42,11.2
132.24,-17.4
123.12,15.9
128.66,64.8
146.67,0.3
141.75,60.4
123.26,17.9
108.81,-1.0
95.48,-9.2
158.97,-4.5
136.5,27.6
128.59,51.7
64.0,-21.9
124.2,81.3
149.14,25.0
126.89,47.4
146.71,81.5
135.98,71.3
131.21,30.9
125.14,5.7
163.87,-10.1
148.82,31.6
136.55,14.9
134.55,56.9
165.94,5.7
122.68,40.0
125.28,13.2
145.24,-16.1
136.81,32.5
70.13,-26.6
152.46,23.8
149.79,-8.8
106.1,-9.0
124.01,-8.3
109.57,42.6
151.36,-9.5
134.55,-13.6
138.39,1.6
154.94,-16.7
119.69,64.4
124.61,1.9
110.61,-9.2
156.2,-4.4
145.56,5.7
114.96,-1.8
148.14,14.8
103.87,-8.9
158.13,-6.4
156.32,-3.1
138.6,38.5
83.54,77.2
119.13,82.4
124.24,20.2
130.59,-8.9
126.88,10.5
140.74,26.5
154.77,23.1
134.91,10.8
144.66,13.4
141.4,12.1
135.19,12.4
161.86,19.6
135.87,66.3
141.21,9.8
157.28,2.4
79.52,-37.6
127.08,34.1
153.04,3.7
146.77,-4.2
153.3,-5.4
145.14,42.6
126.08,3.1
116.76,63.5
127.56,26.8
122.61,34.7
109.11,5.7
157.77,-16.8
147.9,1.2
122.42,51.5
132.76,36.7
125.23,3.8
146.13,23.7
93.43,10.7
94.59,16.8
129.75,57.2
143.33,15.5
107.68,73.6
143.58,14.9
151.7,19.5
142.02,33.1
118.96,13.8
108.42,39.6
141.09,51.8
148.72,9.7
147.86,-8.4
96.34,-11.6
150.28,-2.9
145.73,-0.1
136.72,31.4
120.32,-4.5
152.61,16.1
112.6,-3.7
95.23,64.0
134.36,-14.0
135.88,55.9
160.08,24.6
152.05,7.0
150.61,18.3
115.94,50.9
118.18,-0.2
145.58,10.9
127.09,77.1
84.35,-22.2
110.26,-10.9
109.44,9.0
105.47,-10.0
150.32,9.6
122.49,77.0
139.37,8.5
122.85,-4.2
122.35,-18.0
66.1,39.7
139.85,12.4
134.87,30.6
111.89,76.3
109.89,3.2
147.52,37.5
123.47,20.9
111.48,2.0
157.38,-3.6
152.91,17.5
138.42,43.6
119.28,3.1
151.55,24.4
114.04,0.4
117.69,-5.0
159.41,22.8
112.32,-7.4
119.41,27.3
139.26,37.4
141.6,-15.1
143.61,-14.2
148.72,2.6
136.6,-12.0
161.46,9.5
157.72,-1.4
110.47,67.7
148.59,-3.6
156.07,38.5
119.83,20.2
152.44,-12.8
150.96,20.8
108.27,23.8
145.37,16.8
117.03,21.8
152.72,-8.4
153.67,-6.9
127.03,30.7
128.92,22.5
151.24,6.3
164.32,27.3
121.21,-2.9
129.36,13.3
139.93,-2.3
135.21,-11.5
146.55,-3.6
146.4,25.8
160.74,-3.8
148.18,25.8
122.73,24.0
123.31,1.7
117.2,11.8
127.94,18.1
163.23,35.2
101.97,4.3
110.79,-4.8
89.02,30.7
92.05,54.7
143.72,19.2
139.88,39.6
162.75,6.7
148.57,-8.6
81.63,84.0
126.76,-12.5
101.37,-35.5
150.97,25.0
133.66,-10.1
103.9,-17.1
106.72,72.7
115.52,-23.4
144.11,22.1
126.67,9.7
147.63,29.6
131.53,55.5
150.3,5.1
129.46,32.0
148.16,5.5
153.14,5.6
133.65,32.9
90.26,76.2
161.69,13.1
98.37,67.8
114.01,-17.2
145.59,15.6
134.41,-1.9
140.39,29.7
161.95,22.0
116.38,18.5
130.36,5.1
139.38,-5.1
145.76,-2.8
155.91,11.3
132.79,9.0
114.89,36.1
117.7,-11.8
91.26,-1.5
162.51,-5.3
136.15,-15.6
150.91,-4.6
132.89,18.4
140.81,21.6
55.99,4.3
140.61,17.3
106.71,5.8
159.99,23.9
146.68,-4.1
176.5,2.6
123.55,34.6
142.89,12.2
128.39,9.6
141.24,25.7
129.13,56.9
122.8,-7.1
149.76,-25.2
135.89,0.9
141.54,8.1
142.06,52.0
135.34,7.8
137.1,51.3
113.19,66.0
136.75,-10.1
146.71,32.6
136.7,3.6
109.49,-23.7
143.86,-4.1
137.39,38.3
153.72,15.5
125.62,18.0
82.12,-26.1
101.37,7.1
152.06,-6.2
149.07,-9.1
125.51,24.8
159.57,23.2
121.81,-24.4
134.63,63.5
124.61,-9.5
156.53,16.1
115.9,-16.8
133.64,62.3
162.09,10.2
137.72,6.2
134.6,-22.4
115.53,16.9
148.78,-11.2
130.8,28.4
82.19,82.0
123.19,38.2
147.79,15.6
159.31,-5.1
103.4,-18.0
154.77,-9.3
141.28,-14.9
141.5,6.1
125.84,39.2
157.02,-16.1
165.29,23.0
151.66,3.0
166.94,-8.5
120.64,33.9
121.12,41.9
83.46,1.1
101.09,31.8
104.53,29.2
110.55,20.9
147.85,13.6
110.94,-11.5
128.02,25.2
134.5,44.9
128.15,82.0
129.26,28.4
134.59,-1.3
133.73,33.9
136.39,5.3
139.63,19.8
140.29,-19.1
145.92,11.6
136.4,18.5
128.81,70.3
145.14,33.0
138.31,36.5
138.78,34.6
162.26,26.2
157.05,19.6
110.0,-11.5
128.18,34.1
164.71,7.5
132.52,-14.6
150.27,-9.2
147.81,33.8
144.28,4.8
82.52,-14.8
139.51,56.2
136.74,25.4
129.41,-6.2
146.02,19.8
126.61,10.1
148.08,2.4
154.42,6.5
115.61,-24.8
148.99,15.6
137.34,22.3
92.79,53.9
163.54,8.2
109.2,10.7
154.89,5.8
141.43,46.8
118.04,28.7
145.2,28.5
149.59,49.7
113.8,-5.1
128.01,27.6
151.61,21.4
105.62,36.3
148.37,16.4
145.42,31.7
105.78,-5.7
135.39,32.4
146.95,1.1
129.86,57.7
155.46,35.2
128.58,19.4
165.77,-4.6
122.53,20.2
148.67,55.3
158.75,13.1
146.19,29.4
140.08,-4.0
135.57,10.1
117.95,46.2
118.18,-15.7
114.84,32.3
138.0,-3.9
103.96,15.5
145.4,20.1
150.78,10.0
152.13,-0.8
150.61,15.6
119.09,29.7
151.56,34.0
95.45,-23.1
134.75,55.8
92.4,17.1
147.43,-2.6
150.21,17.7
96.21,-2.4
135.44,46.9
168.1,13.2
140.81,45.4
123.44,13.0
127.82,20.9
122.3,50.0
159.01,3.0
108.95,33.4
120.14,46.9
154.27,36.0
148.0,14.6
163.31,-9.2
104.29,85.6
138.59,33.6
130.49,17.0
114.24,87.3
152.79,-11.2
139.35,-17.8
131.82,21.7
127.36,-15.5
126.78,30.8
152.8,14.8
154.99,14.6
120.1,-0.5
141.73,45.7
147.76,23.1
106.68,48.6
85.5,36.7
111.05,75.2
174.44,10.4
109.44,11.2
145.96,-13.2
144.4,-2.8
132.95,-7.2
154.21,-0.1
148.96,-10.2
153.4,-3.5
129.05,-4.6
148.43,26.1
152.97,23.4
138.55,-3.2
104.32,-17.6
151.15,25.4
111.39,10.2
120.26,57.9
151.26,28.3
113.62,-17.0
143.02,-10.5
133.88,31.9
126.03,51.1
130.02,58.5
96.89,-22.5
141.97,24.2
119.13,64.1
128.82,50.0
126.39,4.8
157.39,-1.1
141.99,19.5
134.59,8.0
113.98,3.0
130.37,25.4
145.84,19.1
146.47,3.5
168.88,27.7
139.26,14.6
117.31,44.3
111.54,52.6
149.18,11.5
148.87,6.9
126.45,-3.8
143.8,31.1
154.11,-14.4
156.45,36.0
105.79,79.8
158.1,16.8
137.86,65.5
151.55,-3.3
121.69,-19.2
133.71,19.2
133.36,14.7
111.86,58.1
139.52,22.0
112.87,85.0
150.14,18.5
133.05,65.1
147.83,3.8
139.93,42.9
145.11,20.2
46.64,-29.5
138.2,19.0
157.48,-2.9
138.2,72.4
35.04,12.2
144.27,-0.5
125.34,45.6
118.87,30.6
149.31,18.3
111.53,43.1
152.72,13.3
150.4,1.6
117.16,-18.0
130.48,75.7
131.37,-2.0
132.72,26.3
126.85,43.6
54.68,5.6
126.01,-9.7
140.48,-10.8
110.3,-17.4
143.15,27.0
159.26,8.0
141.95,16.4
122.54,37.6
158.84,38.4
110.97,73.8
113.32,31.0
167.34,7.0
143.14,6.5
136.42,6.5
121.68,10.7
112.44,87.9
89.08,29.9
142.11,33.0
113.14,41.4
158.68,28.0
123.37,1.8
158.53,17.9
131.65,-2.1
140.01,26.7
138.62,36.3
144.09,-6.6
151.87,15.2
117.04,23.1
95.96,-15.5
127.45,19.8
132.74,29.8
115.22,70.4
118.59,78.1
157.87,0.1
164.89,13.1
173.13,-13.5
115.8,27.3
137.55,16.6
130.29,26.7
113.66,38.3
137.47,-3.9
144.79,14.5
123.51,-11.5
143.44,-5.1
130.72,38.1
143.17,-2.7
41.62,19.1
161.62,-9.6
72.43,-27.7
160.89,21.8
127.45,-10.0
144.15,-0.7
144.17,3.8
148.55,32.3
144.55,22.3
142.56,26.9
136.47,17.0
143.95,12.9
152.98,16.3
153.29,27.9
136.23,-22.0
141.64,17.2
110.42,-5.2
131.04,28.2
107.9,42.8
135.6,12.9
106.84,13.4
100.7,12.2
132.94,19.2
119.06,-12.1
117.24,-25.1
146.34,19.9
129.99,24.9
151.74,9.4
124.36,18.4
141.08,45.5
146.43,21.4
80.42,30.0
124.36,47.0
143.93,11.0
105.36,77.7
159.24,-0.6
159.87,0.7
95.67,15.8
134.28,-7.8
148.38,18.9
79.55,11.2
134.8,14.8
147.29,25.9
140.48,7.0
125.43,31.5
155.28,12.9
129.14,-22.0
124.17,11.6
124.63,83.2
150.14,-7.1
149.45,-7.5
139.53,28.5
149.18,1.8
128.65,9.8
132.99,16.2
168.81,9.6
128.67,23.4
103.32,44.4
168.81,11.5
146.81,20.1
119.04,-7.4
148.02,21.6
115.22,2.2
154.74,37.5
131.96,14.3
131.37,21.7
136.98,50.9
162.58,14.9
72.41,20.4
134.15,24.6
147.72,24.9
139.35,-4.6
147.72,-3.8
152.14,8.5
127.17,2.1
154.05,16.2
147.2,40.3
139.98,44.6
132.6,49.3
153.97,7.7
139.43,4.4
142.88,12.5
157.91,-11.4
115.24,6.6
112.93,38.3
145.2,-6.8
111.44,0.4
108.92,-3.4
122.32,72.3
123.76,66.8
156.53,22.7
98.66,21.2
141.94,50.8
142.81,-5.9
151.62,10.0
126.01,82.9
126.05,44.1
77.19,74.3
112.39,62.7
147.15,1.1
118.19,57.1
140.51,26.4
136.25,11.6
141.42,17.1
145.7,-14.3
132.93,37.2
103.67,-1.9
122.71,31.0
165.6,-5.0
91.67,-16.2
92.62,9.8
144.26,-4.3
109.17,38.4
145.45,-1.8
96.17,-3.6
109.75,37.0
150.7,-0.3
154.54,8.0
136.17,-5.2
156.36,29.9
131.85,15.6
146.12,-3.2
138.93,14.6
140.87,30.6
110.19,8.1
158.25,25.7
95.87,-28.2
127.15,14.9
126.11,60.0
113.98,-8.5
121.06,30.2
164.43,45.2
135.91,28.5
110.14,60.7
150.18,26.5
157.16,14.6
127.14,22.6
119.61,29.8
131.18,7.4
162.95,7.0
160.18,11.7
148.81,24.5
103.3,60.9
125.21,47.6
138.61,39.5
86.58,82.2
136.8,44.7
120.54,11.9
125.14,45.1
80.19,37.1
118.72,60.6
147.97,33.0
138.78,19.0
125.46,-3.7
141.83,3.8
127.59,24.3
141.05,55.5
133.42,-3.9
141.06,63.3
91.22,65.1
122.98,27.6
125.96,58.1
90.78,-9.6
93.27,-7.3
146.13,-4.9
111.26,-12.1
138.31,41.6
131.11,55.4
112.1,74.8
126.44,-26.0
153.86,24.6
139.65,-6.1
140.7,-12.9
136.99,8.4
156.16,-0.6
151.9,-14.9
113.85,30.0
162.85,7.1
109.69,7.1
132.38,44.9
152.09,20.2
110.62,20.5
119.38,-8.4
115.68,19.7
21.79,-26.6
